@relation Sub1_A_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute class {0,1}

@data
1.322277300000000011e+01,2.714332000000000189e+00,-3.010466000000000086e+00,8.543831000000000842e+00,-1.152712299999999956e+01,-5.078014999999999723e+00,3.517831999999999848e+00,-2.179570000000000118e-01,-2.022536999999999807e+00,4.289687999999999946e+00,3.425286999999999971e+00,-7.529912999999999634e+00,7.840930000000000177e+00,3.979419000000000040e+00,-5.837231000000000058e+00,4.030374000000000123e+00,2.052957000000000143e+00,-7.050684999999999647e+00,3.279605000000000103e+00,0
1.967554600000000065e+01,2.829741999999999980e+00,-1.314059300000000086e+01,8.543822999999999723e+00,-2.786534899999999837e+01,-2.382731999999999850e+00,5.102401000000000408e+00,3.638621999999999801e+00,-5.318196999999999619e+00,4.703251999999999988e+00,2.115630000000000011e-01,-2.760404999999999998e+00,6.039109999999999978e+00,2.193653999999999993e+00,-4.576710000000000278e+00,5.810410000000000075e+00,2.006508999999999876e+00,-4.024574999999999569e+00,4.797197999999999851e+00,0
1.660615100000000055e+01,2.086778999999999940e+00,-1.452259100000000025e+01,5.392809999999999881e+00,-2.140999300000000005e+01,-4.108674999999999855e+00,8.255843999999999738e+00,1.430684999999999985e+00,-7.479808000000000234e+00,4.127195999999999643e+00,-7.849610000000000198e-01,-7.719882000000000133e+00,5.690666000000000224e+00,3.243454999999999977e+00,-5.070015999999999856e+00,6.060660000000000380e+00,2.583946000000000076e+00,-1.020122300000000060e+01,3.220845999999999876e+00,0
1.117507400000000040e+01,2.889406999999999837e+00,2.251218999999999859e+00,1.064440800000000031e+01,-9.373609999999999332e+00,-9.761250999999999678e+00,5.616183999999999621e+00,-2.700460999999999778e+00,-7.957302000000000319e+00,4.026080999999999577e+00,7.289849999999999941e-01,-7.351822000000000301e+00,7.489962000000000231e+00,3.785060999999999787e+00,-4.303613999999999606e+00,4.550574000000000119e+00,1.924752999999999936e+00,-7.329354000000000369e+00,4.262363999999999820e+00,0
5.340817999999999621e+00,2.911481999999999903e+00,1.472128999999999976e+01,1.034672300000000078e+01,5.764231999999999800e+00,-9.828950000000000742e+00,6.088410999999999795e+00,-2.885679999999999912e-01,-1.000751799999999925e+01,5.782132999999999967e+00,-1.138370000000000104e+00,-8.449106999999999701e+00,2.347598000000000074e+00,3.318994000000000000e+00,-5.072807000000000066e+00,5.310913000000000217e+00,2.062594999999999956e+00,-8.232046999999999670e+00,3.293559000000000125e+00,0
3.673147699999999816e+01,3.137370000000000214e+00,2.397299299999999889e+01,9.097462000000000160e+00,1.451218100000000000e+01,-2.043277600000000049e+01,1.272234500000000068e+01,-2.062129999999999797e+00,-2.890689000000000064e+00,1.544731999999999994e+00,-4.552789999999999893e-01,-9.225583000000000311e+00,9.027525000000000688e+00,3.821209000000000078e+00,-5.050508999999999915e+00,5.338544999999999874e+00,1.654916999999999971e+00,-4.988540000000000418e+00,5.327106999999999815e+00,0
1.326322000000000045e+01,2.185770999999999908e+00,4.569321000000000410e+00,1.083753199999999950e+01,-1.088014100000000006e+01,-9.691853999999999303e+00,6.948354000000000141e+00,1.039916000000000063e+00,-1.091585099999999997e+01,5.349445000000000228e+00,7.488669999999999494e-01,-5.426021000000000427e+00,6.595082999999999807e+00,2.447773000000000199e+00,-4.820911999999999864e+00,2.024360999999999855e+00,1.416759000000000102e+00,-7.165791999999999717e+00,4.555177999999999727e+00,0
2.405527500000000174e+01,2.780114999999999892e+00,6.684654000000000096e+00,4.775813000000000308e+00,2.781324000000000130e+00,-5.243979999999999642e+00,2.619105999999999934e+00,-2.299455000000000027e+00,-9.329776000000000735e+00,3.441089999999999982e+00,-2.807726000000000166e+00,-5.747944999999999638e+00,6.078758999999999801e+00,3.162199999999999900e+00,-4.562165000000000248e+00,2.512706999999999802e+00,1.500340999999999925e+00,-4.807190000000000296e+00,4.801095000000000113e+00,0
1.202879500000000057e+01,2.912911999999999946e+00,1.845898899999999898e+01,1.525888300000000086e+01,2.922374000000000027e+00,-6.034342999999999790e+00,5.693709000000000131e+00,5.955190000000000206e-01,-7.004550000000000054e+00,4.279952999999999896e+00,5.858440000000000314e-01,-9.618130999999999986e+00,5.842235999999999763e+00,4.366512000000000171e+00,-5.832137000000000349e+00,8.094673000000000229e+00,3.086225999999999914e+00,-4.071184999999999832e+00,4.350023000000000195e+00,0
5.446549000000000085e+00,3.020837999999999912e+00,3.353216999999999892e+00,7.796630000000000393e+00,-9.585079000000000349e+00,-9.326565999999999690e+00,4.576685000000000336e+00,-1.904338000000000086e+00,-7.813254999999999839e+00,4.313890999999999920e+00,-1.110840999999999967e+00,-8.246534999999999727e+00,8.563300999999999163e+00,4.497418999999999834e+00,-6.595494999999999663e+00,5.309580999999999662e+00,2.514819999999999833e+00,-6.448978999999999573e+00,5.560724999999999696e+00,0
1.238252699999999962e+01,2.930648999999999837e+00,1.214911299999999983e+01,8.548197999999999297e+00,-9.870240000000000125e-01,-5.411810000000000231e-01,1.224490999999999996e+00,7.783790000000000431e-01,-9.741381999999999763e+00,5.406391000000000169e+00,1.599172999999999956e+00,-6.818990999999999580e+00,8.744025000000000603e+00,4.044861000000000040e+00,-4.814092999999999734e+00,4.308785999999999561e+00,1.878219000000000083e+00,-5.733591999999999800e+00,4.559054999999999858e+00,0
1.246841200000000072e+01,2.175860999999999823e+00,9.631408999999999665e+00,1.411530100000000054e+01,-1.018736900000000034e+01,-6.623229999999999951e-01,2.497679999999999900e+00,3.337829999999999853e+00,-3.574009000000000214e+00,4.941561000000000092e+00,1.395434000000000063e+00,-7.894149999999999778e+00,9.279194000000000386e+00,3.448617000000000044e+00,-2.546116000000000046e+00,4.306076000000000015e+00,1.454984999999999973e+00,-5.955000000000000071e+00,5.575040000000000440e+00,0
1.598243699999999912e+01,3.131155999999999828e+00,2.023692000000000046e+00,5.023556000000000132e+00,-6.336522999999999683e+00,-7.700304000000000038e+00,6.008301000000000336e+00,-1.837282999999999999e+00,-7.412365999999999566e+00,5.784158999999999828e+00,-1.234782000000000046e+00,-6.611862999999999602e+00,1.000872900000000065e+01,4.756014000000000408e+00,-5.577511999999999581e+00,4.567042999999999964e+00,2.472815000000000207e+00,-6.702213000000000420e+00,4.299570000000000114e+00,0
1.330935500000000005e+01,2.384504000000000179e+00,1.488354799999999933e+01,7.514940000000000175e+00,5.109390000000000320e+00,-1.104508399999999924e+01,3.894934999999999814e+00,-4.319347999999999743e+00,-7.979155000000000442e+00,4.680920999999999665e+00,9.570400000000000018e-01,-5.941066000000000180e+00,5.527610000000000134e+00,3.195918999999999954e+00,-6.329692999999999792e+00,5.828208000000000055e+00,2.294645000000000046e+00,-4.734680000000000000e+00,3.061519999999999797e+00,0
3.064376400000000089e+01,2.989431000000000171e+00,-1.103013900000000014e+01,1.443564300000000067e+01,-3.265878399999999715e+01,-8.683070999999999984e+00,9.809670999999999808e+00,1.538483000000000045e+00,-1.795416600000000074e+01,1.236902599999999985e+01,1.940582999999999947e+00,-1.299142100000000077e+01,1.233680400000000077e+01,6.084646000000000221e+00,-1.190923199999999937e+01,6.345000999999999891e+00,3.726202999999999932e+00,-3.790408000000000222e+00,5.072910000000000252e+00,0
6.549595000000000056e+00,3.548989000000000171e+00,3.662911600000000334e+01,1.852189299999999861e+01,1.135387700000000066e+01,-2.669964200000000076e+01,1.690814500000000109e+01,-7.419130000000000447e-01,-6.032391999999999754e+00,3.877393000000000089e+00,3.978299999999999892e-02,-6.727810999999999986e+00,6.685925000000000118e+00,3.720467000000000191e+00,-5.092417000000000193e+00,4.845424000000000397e+00,2.222850000000000215e+00,-6.823031000000000290e+00,5.027057000000000109e+00,0
1.152427199999999985e+01,2.662799000000000138e+00,1.966974000000000089e+01,4.679734999999999978e+00,1.580204099999999912e+01,-4.582861000000000296e+00,3.024322000000000177e+00,-1.187688999999999995e+00,-3.763719000000000037e+00,2.069191000000000003e+00,1.361749999999999905e-01,-3.365886000000000156e+00,3.782656999999999936e+00,1.902458999999999900e+00,-3.034981999999999847e+00,3.560757999999999868e+00,1.464255000000000084e+00,-6.815825000000000244e+00,4.059846000000000288e+00,0
9.078210000000000335e+00,2.578136000000000205e+00,1.143307000000000073e+01,8.160161000000000442e+00,4.744957000000000313e+00,-2.601665000000000116e+00,5.279436999999999713e+00,1.308799000000000046e+00,-3.990826000000000207e+00,2.708614999999999995e+00,-4.565400000000000014e-02,-6.981158999999999892e+00,6.972769999999999690e+00,3.046069000000000138e+00,-3.541084999999999816e+00,2.285750000000000171e+00,1.336738999999999900e+00,-2.959600000000000009e+00,9.098119999999999763e+00,0
2.722485700000000008e+01,2.915582000000000118e+00,1.684139300000000006e+01,2.642749999999999932e+00,1.311660900000000041e+01,-1.778490000000000071e-01,1.019775000000000098e+00,1.415893000000000068e+00,-1.966974999999999918e+00,2.142758999999999858e+00,9.298729999999999496e-01,-3.744221000000000021e+00,2.532579999999999831e+00,1.666930999999999941e+00,-2.783061000000000007e+00,2.785403000000000073e+00,1.220960999999999963e+00,-8.184836999999999918e+00,4.068772000000000055e+00,0
8.391019999999999257e+00,2.615536000000000083e+00,2.001703799999999944e+01,7.661605999999999916e+00,7.151913999999999660e+00,-6.309631000000000434e+00,5.821676000000000073e+00,-4.016850000000000143e-01,-6.064605000000000246e+00,3.299456000000000166e+00,-8.734870000000000134e-01,-5.391764000000000223e+00,5.958385999999999960e+00,3.345422999999999814e+00,-4.787213999999999636e+00,3.826254000000000044e+00,1.819590000000000041e+00,-6.405634000000000050e+00,3.062158999999999853e+00,0
1.848186600000000013e+01,2.656540999999999819e+00,1.047869099999999953e+01,4.591915000000000191e+00,4.721281000000000283e+00,-2.498549000000000131e+00,2.649179999999999868e+00,3.851959999999999829e-01,-4.254383999999999943e+00,1.737765000000000004e+00,-3.302379999999999760e-01,-3.754950000000000010e+00,9.829760000000000275e+00,2.846213999999999800e+00,-4.053275000000000183e+00,3.776200999999999919e+00,1.253808999999999951e+00,-6.908126000000000211e+00,3.069865000000000066e+00,0
1.666253000000000029e+01,2.444198000000000093e+00,8.434760000000000701e+00,2.035766000000000187e+00,6.666583000000000148e+00,-5.650919000000000025e+00,3.951804999999999790e+00,-1.967373999999999956e+00,-5.713161000000000378e+00,2.466982999999999926e+00,-1.185813000000000006e+00,-1.601253000000000037e+00,3.416541000000000050e+00,1.266499000000000041e+00,-5.579761000000000415e+00,5.565266000000000268e+00,1.717357000000000022e+00,-4.431833000000000133e+00,9.347343000000000401e+00,0
1.446190299999999951e+01,2.222215999999999969e+00,1.733911900000000017e+01,1.377379299999999951e+01,-3.256566999999999990e+00,-1.414717899999999950e+01,9.519436999999999927e+00,-1.930389999999999884e-01,-4.721167000000000336e+00,5.090986000000000011e+00,2.472412999999999972e+00,-9.165739999999999554e+00,7.496038000000000423e+00,3.961751000000000023e+00,-5.841275000000000439e+00,3.311456000000000177e+00,1.927415000000000100e+00,-5.325910999999999618e+00,3.594825000000000159e+00,0
1.112130600000000058e+01,3.222701999999999956e+00,3.691295999999999911e+00,5.553520999999999930e+00,-1.879648999999999903e+00,-1.866332000000000102e+00,2.644374000000000002e+00,2.304428000000000143e+00,-3.298853999999999953e+00,2.067549000000000081e+00,-1.495839999999999947e-01,-5.021671000000000440e+00,4.265960999999999892e+00,2.407604000000000077e+00,-3.805133000000000099e+00,4.048186000000000284e+00,1.442193999999999976e+00,-4.877313000000000009e+00,6.031270000000000131e+00,0
1.511022900000000035e+01,2.552669999999999995e+00,1.528953000000000007e+00,5.024480999999999753e+00,-3.473237999999999825e+00,-1.337042100000000033e+01,6.932153999999999705e+00,-2.074012999999999884e+00,-3.022572999999999954e+00,2.240333000000000130e+00,-9.257200000000000151e-02,-3.760714999999999808e+00,4.079435000000000144e+00,2.191650999999999794e+00,-4.309714999999999741e+00,3.536652999999999825e+00,1.524442000000000075e+00,-6.069507999999999903e+00,4.087687999999999988e+00,0
3.364311200000000213e+01,3.073116000000000181e+00,1.890997999999999957e+00,5.858749999999999680e+00,-6.166595000000000049e+00,-2.909123000000000125e+00,6.969958000000000098e+00,3.787545000000000162e+00,-4.792493000000000336e+00,5.570171000000000205e+00,2.363903999999999783e+00,-1.022229600000000005e+01,6.939568999999999654e+00,4.508475999999999928e+00,-5.829547999999999952e+00,6.077848000000000361e+00,2.426239999999999952e+00,-6.452961000000000169e+00,5.332272999999999818e+00,0
1.139962500000000034e+01,2.775850000000000151e+00,-3.278900999999999843e+00,4.044791000000000025e+00,-9.425910999999999262e+00,-1.290124600000000044e+01,9.103175999999999490e+00,2.570140000000000202e-01,-1.241770799999999930e+01,7.013385999999999676e+00,-5.823620000000000463e-01,-3.593951999999999813e+00,8.755701999999999430e+00,3.456427999999999834e+00,-5.835799999999999876e+00,7.085899999999999643e+00,2.484694999999999876e+00,-4.450364999999999682e+00,4.848311999999999955e+00,0
2.287280000000000157e+01,3.155317999999999845e+00,1.010673599999999972e+01,1.308746799999999944e+01,-6.475255999999999901e+00,-8.382979999999999876e+00,3.743250000000000188e+00,-2.318794000000000022e+00,-2.989323999999999870e+00,2.535804999999999865e+00,2.631240000000000245e-01,-6.996550000000000047e+00,6.075993000000000421e+00,2.930219000000000129e+00,-3.808406000000000180e+00,4.035688000000000386e+00,1.644646000000000052e+00,-4.907708000000000403e+00,4.539142000000000010e+00,0
2.972074999999999889e+01,3.217999999999999972e+00,2.208798099999999920e+01,8.474183999999999273e+00,7.642991000000000312e+00,-5.682910999999999824e+00,4.043332000000000370e+00,-1.433950000000000058e+00,-4.630201999999999707e+00,2.856711999999999918e+00,1.004308999999999896e+00,-8.078231999999999857e+00,4.480798000000000059e+00,3.283955000000000179e+00,-4.822461999999999804e+00,4.557273999999999603e+00,1.915815999999999963e+00,-4.867707000000000228e+00,5.844037000000000148e+00,0
1.456552100000000038e+01,4.104471000000000203e+00,2.233353800000000078e+01,1.097347000000000072e+01,4.244542000000000037e+00,-6.326787999999999634e+00,4.488635000000000375e+00,-1.399566000000000088e+00,-9.327655000000000030e+00,5.530210000000000292e+00,3.899839999999999973e-01,-7.706317999999999557e+00,9.629746000000000805e+00,4.328447999999999851e+00,-3.559810000000000141e+00,5.314415999999999585e+00,1.983792000000000000e+00,-1.203536399999999951e+01,7.019072999999999674e+00,0
3.189735870000000091e+02,3.541370919999999956e+02,7.129269839999999476e+02,3.099266240000000039e+02,1.762366399999999942e+02,-1.840698799999999835e+01,3.211264419999999973e+02,1.762963459999999998e+02,-1.414771200000000029e+01,3.408396640000000275e+02,1.298641189999999881e+02,-1.302608400000000088e+01,1.456598633000000063e+03,3.525402569999999969e+02,-7.078287999999999691e+00,2.055135128999999779e+03,3.575912129999999820e+02,-4.794230999999999909e+00,2.043983023000000003e+03,0
1.316615299999999955e+01,3.770357000000000181e+00,8.943414000000000641e+00,6.666062000000000154e+00,2.087789999999999924e-01,-6.819790000000000019e-01,2.546133999999999897e+00,2.374826000000000104e+00,-7.390975000000000072e+00,6.916095000000000326e+00,8.387040000000000051e-01,-1.162097200000000008e+01,1.255131100000000011e+01,5.488518000000000008e+00,-7.317346999999999824e+00,7.610310000000000130e+00,3.481349999999999945e+00,-7.886654000000000053e+00,4.876134000000000412e+00,0
4.695489299999999844e+01,4.085488999999999926e+00,-1.013137500000000024e+01,3.645427999999999891e+00,-1.427844299999999933e+01,-8.317019000000000162e+00,4.667644000000000126e+00,-3.232915000000000205e+00,-9.275845000000000340e+00,5.124887000000000192e+00,-9.723810000000000509e-01,-8.090604000000000795e+00,7.466597000000000151e+00,3.394851000000000063e+00,-6.347072999999999965e+00,6.315865999999999758e+00,3.224555000000000060e+00,-5.420989999999999753e+00,5.303020000000000067e+00,0
1.220592700000000086e+01,2.834902000000000033e+00,-1.548288000000000109e+00,4.235197000000000322e+00,-5.641783000000000214e+00,-9.815562999999999150e+00,3.181669999999999998e+00,-5.784951999999999650e+00,-6.585294000000000203e+00,4.504134999999999778e+00,-1.567409999999999914e-01,-1.431514699999999962e+01,6.423899999999999721e+00,4.852388000000000368e+00,-5.079977000000000409e+00,5.068099000000000132e+00,2.545873999999999970e+00,-7.593550999999999718e+00,5.318578999999999724e+00,0
1.448522999999999961e+01,2.477116999999999791e+00,1.841460100000000111e+01,9.167612000000000094e+00,4.111849999999999561e+00,-5.167728000000000321e+00,4.403589000000000198e+00,-9.858249999999999513e-01,-6.662264000000000408e+00,4.775329000000000157e+00,6.476450000000000262e-01,-5.357281999999999655e+00,1.489310900000000082e+01,4.988122999999999863e+00,-6.314301000000000386e+00,6.340284999999999727e+00,3.099626000000000214e+00,-5.862709999999999866e+00,5.840486000000000288e+00,0
8.301233999999999114e+00,1.827663000000000038e+00,1.089113799999999976e+01,4.808070999999999984e+00,3.409680999999999962e+00,-3.706272999999999929e+00,4.086922999999999639e+00,2.840119999999999867e-01,-1.218618400000000079e+01,7.312327999999999939e+00,-1.895399999999999863e-02,-7.146569000000000393e+00,6.768801999999999985e+00,3.668064999999999909e+00,-7.332584999999999908e+00,6.854608999999999952e+00,2.978772000000000197e+00,-3.845941999999999972e+00,7.335236000000000089e+00,0
1.968911999999999907e+01,2.129574999999999996e+00,1.102153599999999933e+01,4.999805000000000277e+00,3.680722999999999967e+00,-1.135184500000000085e+01,7.030145000000000088e+00,-1.264772000000000007e+00,-1.904978099999999941e+01,7.886576999999999948e+00,-4.507708000000000048e+00,-1.035290700000000008e+01,8.718586000000000169e+00,4.845142000000000060e+00,-4.566187000000000218e+00,4.300815000000000055e+00,2.293699999999999850e+00,-6.365694000000000408e+00,3.024974999999999969e+00,0
5.996418000000000248e+00,3.096734999999999793e+00,4.638382000000000005e+00,6.079725999999999964e+00,-3.841588999999999920e+00,-1.332876800000000017e+01,1.005799299999999974e+01,-1.928680000000000117e-01,-6.877467000000000219e+00,7.347596000000000238e+00,4.528880000000000017e+00,-1.097660300000000078e+01,6.648728000000000193e+00,4.217012000000000427e+00,-5.838695999999999664e+00,7.614093999999999696e+00,3.593487999999999793e+00,-1.192788099999999929e+01,4.340766000000000346e+00,0
1.898661299999999841e+01,3.881254999999999900e+00,-2.361520700000000161e+01,6.740134000000000292e+00,-3.513812699999999722e+01,-4.004909999999999859e-01,5.630714000000000219e+00,5.491391000000000133e+00,-1.282799900000000015e+01,1.063929199999999931e+01,1.813609999999999944e+00,-6.487415000000000376e+00,5.203726999999999769e+00,2.503448999999999813e+00,-3.563791999999999849e+00,6.830835000000000434e+00,2.060208999999999957e+00,-9.167522999999999200e+00,5.857783000000000406e+00,0
1.249421599999999977e+01,2.832707999999999782e+00,-6.371132000000000239e+00,1.213594400000000029e+01,-2.393246800000000007e+01,-3.123749000000000109e+00,2.578368000000000215e+00,2.353659999999999919e-01,-7.961808000000000440e+00,4.450510999999999662e+00,-1.479327000000000059e+00,-1.184977300000000078e+01,8.920336999999999961e+00,5.214737000000000400e+00,-5.840817000000000370e+00,6.068443000000000254e+00,2.951486000000000054e+00,-8.055249999999999133e+00,8.616937000000000069e+00,0
1.457365199999999916e+01,3.063623000000000207e+00,1.468420399999999937e+01,1.263783500000000082e+01,-6.464353000000000016e+00,-5.357967000000000368e+00,7.817978000000000094e+00,5.444087999999999816e+00,-8.993733000000000644e+00,4.323649999999999771e+00,-5.217979999999999841e-01,-1.183384700000000045e+01,6.945692000000000199e+00,4.381757999999999598e+00,-6.837925000000000253e+00,6.065901000000000209e+00,2.532739999999999991e+00,-8.053110000000000213e+00,7.121946999999999584e+00,0
5.168881999999999977e+00,2.255081999999999809e+00,2.817269999999999897e+01,1.566913899999999948e+01,1.000660000000000061e+01,-9.270853000000000677e+00,3.527865999999999946e+00,-5.109200999999999659e+00,-7.071431999999999718e+00,6.225458999999999854e+00,3.821572000000000191e+00,-1.714771100000000104e+01,1.097971399999999953e+01,6.140818000000000332e+00,-6.809285000000000032e+00,8.127169000000000310e+00,3.913428999999999824e+00,-1.200764700000000040e+01,3.564967000000000219e+00,0
2.099240199999999845e+01,2.366048000000000151e+00,4.197104000000000390e+00,1.081251100000000065e+01,-6.469496000000000357e+00,-1.713635999999999937e+00,3.795554000000000094e+00,3.047461999999999893e+00,-4.504864999999999675e+00,5.166622000000000270e+00,1.706806999999999963e+00,-9.518295000000000172e+00,1.146113899999999930e+01,5.491266000000000425e+00,-5.079075999999999702e+00,8.099593000000000487e+00,2.841988000000000181e+00,-6.662783000000000122e+00,4.043377000000000443e+00,0
6.610522999999999705e+00,2.419178000000000051e+00,3.491878200000000021e+01,1.747479099999999974e+01,6.177431999999999590e+00,-4.654971999999999888e+00,3.702250999999999959e+00,-2.527519999999999767e-01,-8.854450999999999183e+00,4.036800000000000388e+00,-3.808853000000000044e+00,-7.613776999999999795e+00,1.038467600000000068e+01,4.512398000000000131e+00,-5.570038000000000267e+00,4.838102000000000125e+00,3.072297999999999973e+00,-7.892633000000000010e+00,3.794448000000000043e+00,0
3.432698200000000099e+01,2.852193000000000200e+00,2.830782000000000131e+00,1.535450699999999991e+01,-2.162026799999999938e+01,-4.594121999999999595e+00,8.570691999999999311e+00,5.024765999999999622e+00,-1.027446800000000060e+01,7.283286999999999622e+00,7.588930000000000398e-01,-1.051220900000000036e+01,8.065331000000000472e+00,3.718138000000000165e+00,-6.077726000000000184e+00,7.341366999999999976e+00,2.411577999999999999e+00,-5.148361999999999661e+00,4.057062000000000168e+00,0
3.072820300000000060e+01,3.386864999999999792e+00,2.915221599999999924e+01,8.034432000000000684e+00,1.902637199999999851e+01,-3.325302500000000094e+01,1.304459199999999974e+01,-1.153249399999999980e+01,-7.239861999999999576e+00,4.110539000000000165e+00,-3.894960000000000089e-01,-1.354071899999999928e+01,6.182811000000000057e+00,4.880935000000000024e+00,-4.806932999999999900e+00,4.075288999999999717e+00,1.854346000000000050e+00,-5.776475999999999722e+00,5.335566000000000031e+00,0
1.684060900000000061e+01,2.375081999999999915e+00,3.820456500000000233e+01,4.400989000000000040e+00,3.080368599999999901e+01,-9.113559000000000410e+00,6.816219000000000250e+00,-1.156687000000000021e+00,-1.207194199999999995e+01,5.434618999999999645e+00,2.089199999999999946e-01,-4.800114999999999910e+00,9.389276999999999873e+00,3.955636999999999848e+00,-5.793548999999999616e+00,4.328292000000000250e+00,2.323513999999999857e+00,-9.145974999999999966e+00,4.093587999999999560e+00,0
2.038785199999999875e+01,3.666697000000000095e+00,2.054744300000000123e+01,4.713740999999999737e+00,1.472199400000000047e+01,-6.989131000000000427e+00,5.868522999999999712e+00,-8.335569999999999924e-01,-1.060638499999999951e+01,6.725721000000000060e+00,1.691549999999999998e-01,-5.870073999999999792e+00,3.771316999999999808e+00,2.671638000000000179e+00,-8.600915000000000532e+00,5.849634000000000000e+00,2.626053999999999888e+00,-2.306089000000000055e+00,6.811768999999999963e+00,0
4.984346999999999639e+00,2.857053000000000065e+00,2.357255699999999976e+01,6.128160000000000274e+00,1.465520899999999926e+01,-4.827835000000000321e+00,6.446127999999999858e+00,1.389809999999999934e-01,-2.478698000000000068e+00,3.241162000000000099e+00,2.007372999999999852e+00,-8.226934999999999221e+00,5.784512999999999572e+00,3.696270999999999862e+00,-6.566141000000000005e+00,7.616324999999999790e+00,3.688174000000000063e+00,-5.974700999999999596e+00,5.275230999999999781e+00,0
1.419683500000000009e+01,3.471994000000000025e+00,2.204244000000000092e+00,1.992184800000000067e+01,-2.260148999999999830e+01,-1.230159000000000002e+00,4.845594000000000179e+00,3.705446999999999935e+00,-2.908491999999999855e+00,6.074195999999999707e+00,4.007056000000000395e+00,-2.414112999999999953e+00,5.812844000000000122e+00,2.591540000000000177e+00,-5.842112000000000194e+00,5.041192999999999813e+00,1.993455999999999895e+00,-4.438648999999999845e+00,5.067398999999999987e+00,0
1.598557500000000076e+01,2.987531999999999854e+00,-2.135281300000000115e+01,7.982146000000000186e+00,-3.010328000000000159e+01,-4.962579999999999991e+00,2.053069999999999951e+00,-1.947999000000000036e+00,-1.078698799999999913e+01,3.692795999999999967e+00,-2.700779999999999959e+00,-4.757221999999999618e+00,8.392212999999999923e+00,3.580595999999999890e+00,-3.308282999999999863e+00,4.031182000000000265e+00,1.890403999999999973e+00,-6.830112999999999879e+00,5.062687000000000381e+00,0
1.745605600000000024e+01,4.809612000000000442e+00,2.484961099999999945e+01,2.030905200000000121e+01,-7.444787999999999961e+00,-1.706261299999999892e+01,6.968282000000000309e+00,-5.150343999999999589e+00,-6.352030000000000065e+00,3.198074000000000083e+00,-9.631709999999999994e-01,-1.270715500000000020e+01,1.008335499999999918e+01,5.163832000000000200e+00,-5.314572000000000074e+00,6.064413000000000054e+00,1.888120000000000021e+00,-5.152252999999999972e+00,6.607942999999999678e+00,0
1.541832999999999920e+01,3.967312999999999867e+00,2.630228400000000022e+01,8.094003999999999976e+00,1.922129100000000079e+01,-1.518243999999999927e+00,4.348334999999999617e+00,3.214652000000000065e+00,-1.363971999999999962e+00,1.588379999999999903e+00,1.318699000000000066e+00,-1.433687399999999990e+01,9.386577000000000837e+00,5.507117000000000040e+00,-3.019219000000000097e+00,4.315343999999999625e+00,1.764982999999999969e+00,-1.101333900000000021e+01,8.119379999999999598e+00,0
1.188844199999999951e+01,3.375039000000000122e+00,3.875817800000000091e+01,1.156986599999999932e+01,2.042455899999999858e+01,-1.331812299999999993e+01,1.104139499999999963e+01,-1.753622999999999932e+00,-4.851409999999999556e+00,6.739899999999999558e+00,3.453374000000000166e+00,-5.986590999999999774e+00,5.419304000000000343e+00,2.810055999999999887e+00,-7.320149999999999935e+00,6.607356000000000229e+00,2.665350000000000108e+00,-1.684781299999999860e+01,4.048043999999999976e+00,0
1.560964099999999988e+01,2.153106000000000186e+00,-2.618477999999999994e+01,6.110346999999999973e+00,-3.421658099999999791e+01,-3.146297999999999817e+00,7.506639999999999979e-01,-2.398074999999999957e+00,-2.506402000000000019e+00,9.338319999999999954e-01,-1.059960000000000013e+00,-2.186710000000000154e+00,1.698553999999999897e+00,1.148717999999999906e+00,-2.057704000000000200e+00,1.760761999999999938e+00,1.042710000000000026e+00,-6.314294000000000295e+00,5.329299999999999926e+00,0
3.616058999999999912e+01,3.677322000000000202e+00,-1.013927299999999931e+01,6.290912999999999755e+00,-1.667437400000000025e+01,-6.362820000000000142e+00,8.174734000000000833e+00,9.564230000000000231e-01,-7.873129999999999740e+00,4.879158999999999580e+00,8.632680000000000353e-01,-4.457742999999999789e+00,1.234945199999999943e+01,3.822878999999999916e+00,-5.064672999999999981e+00,6.327173000000000158e+00,1.961397000000000057e+00,-7.407441999999999638e+00,5.564122000000000234e+00,0
3.413747000000000043e+01,4.003098999999999741e+00,5.402255600000000157e+01,2.649266199999999927e+01,1.231327500000000086e+01,-2.929063100000000119e+01,1.313722300000000054e+01,-9.402729000000000781e+00,-1.673533000000000115e+01,7.659449000000000396e+00,-3.205903000000000169e+00,-9.943948999999999927e+00,1.504513399999999912e+01,5.830377999999999616e+00,-6.551465000000000316e+00,7.375001000000000140e+00,3.173470000000000013e+00,-5.287509999999999710e-01,4.305644000000000027e+00,0
6.453450200000000336e+01,3.769112999999999936e+00,8.080623199999999429e+01,2.058697099999999836e+01,4.862630800000000164e+01,1.069865000000000066e+00,6.474066999999999794e+00,8.789070999999999856e+00,-7.668542999999999665e+00,4.340189999999999770e+00,1.224599999999999911e+00,-1.419349700000000070e+01,1.168793499999999952e+01,5.767598999999999698e+00,-6.305949000000000026e+00,6.101912999999999698e+00,2.937593000000000121e+00,-5.941809000000000118e+00,4.039755999999999680e+00,0
